dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
26-04-2021,2,0,4,20,0,2,1,1,0.64,0.6061,0.73,0.3582,registered,199
26-04-2021,2,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836,registered,162
26-04-2021,2,0,4,22,0,2,1,2,0.6,0.5606,0.83,0.194,registered,116
26-04-2021,2,0,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239,registered,71
27-04-2021,2,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239,registered,24
27-04-2021,2,0,4,1,0,3,1,1,0.6,0.5606,0.83,0.2537,registered,15
27-04-2021,2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,registered,5
27-04-2021,2,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,registered,4
27-04-2021,2,0,4,4,0,3,1,1,0.56,0.5303,0.94,0.2239,registered,6
27-04-2021,2,0,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537,registered,16
27-04-2021,2,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537,registered,79
27-04-2021,2,0,4,7,0,3,1,2,0.58,0.5455,0.88,0.2836,registered,229
27-04-2021,2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,registered,413
27-04-2021,2,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179,registered,161
27-04-2021,2,0,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836,registered,66
27-04-2021,2,0,4,11,0,3,1,2,0.64,0.5909,0.78,0.2836,registered,103
27-04-2021,2,0,4,12,0,3,1,1,0.66,0.6061,0.78,0.3284,registered,135
27-04-2021,2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,registered,119
27-04-2021,2,0,4,14,0,3,1,1,0.68,0.6364,0.74,0.2836,registered,119
27-04-2021,2,0,4,15,0,3,1,1,0.7,0.6515,0.65,0.4925,registered,120
27-04-2021,2,0,4,16,0,3,1,1,0.7,0.6515,0.7,0.3881,registered,189
27-04-2021,2,0,4,17,0,3,1,3,0.66,0.6061,0.83,0.3881,registered,458
27-04-2021,2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,registered,366
27-04-2021,2,0,4,19,0,3,1,1,0.62,0.5909,0.78,0.2836,registered,220
27-04-2021,2,0,4,20,0,3,1,1,0.64,0.5758,0.83,0.3284,registered,188
27-04-2021,2,0,4,21,0,3,1,1,0.62,0.5606,0.88,0.2836,registered,126
27-04-2021,2,0,4,22,0,3,1,2,0.62,0.5606,0.88,0.3284,registered,111
27-04-2021,2,0,4,23,0,3,1,2,0.62,0.5606,0.88,0.3582,registered,53
28-04-2021,2,0,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582,registered,41
28-04-2021,2,0,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881,registered,12
28-04-2021,2,0,4,2,0,4,1,2,0.62,0.5758,0.83,0.4478,registered,7
28-04-2021,2,0,4,3,0,4,1,2,0.64,0.5909,0.78,0.3881,registered,1
28-04-2021,2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,registered,5
28-04-2021,2,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881,registered,13
28-04-2021,2,0,4,6,0,4,1,2,0.64,0.5909,0.78,0.4627,registered,79
28-04-2021,2,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,registered,201
28-04-2021,2,0,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478,registered,367
28-04-2021,2,0,4,9,0,4,1,3,0.62,0.5606,0.88,0.3284,registered,165
28-04-2021,2,0,4,10,0,4,1,2,0.62,0.5606,0.88,0.2836,registered,45
28-04-2021,2,0,4,11,0,4,1,2,0.62,0.5758,0.83,0.2836,registered,74
28-04-2021,2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,registered,84
28-04-2021,2,0,4,13,0,4,1,2,0.62,0.5758,0.83,0.2985,registered,103
28-04-2021,2,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,registered,121
28-04-2021,2,0,4,15,0,4,1,1,0.66,0.6212,0.69,0.3284,registered,117
28-04-2021,2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,registered,228
28-04-2021,2,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,registered,406
28-04-2021,2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,registered,486
28-04-2021,2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,registered,347
28-04-2021,2,0,4,20,0,4,1,1,0.58,0.5455,0.43,0.2239,registered,220
28-04-2021,2,0,4,21,0,4,1,1,0.56,0.5303,0.46,0.1343,registered,167
28-04-2021,2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,registered,119
28-04-2021,2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,registered,81
29-04-2021,2,0,4,0,0,5,1,1,0.52,0.5,0.39,0.2836,registered,37
29-04-2021,2,0,4,1,0,5,1,1,0.5,0.4848,0.45,0.0896,registered,21
29-04-2021,2,0,4,2,0,5,1,1,0.46,0.4545,0.63,0.1045,registered,8
29-04-2021,2,0,4,3,0,5,1,1,0.46,0.4545,0.59,0.0896,registered,4
29-04-2021,2,0,4,4,0,5,1,1,0.46,0.4545,0.51,0.1343,registered,6
29-04-2021,2,0,4,5,0,5,1,1,0.46,0.4545,0.47,0.1343,registered,25
29-04-2021,2,0,4,6,0,5,1,1,0.5,0.4848,0.45,0.2836,registered,67
29-04-2021,2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194,registered,222
29-04-2021,2,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985,registered,386
29-04-2021,2,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284,registered,185
29-04-2021,2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,registered,99
29-04-2021,2,0,4,11,0,5,1,1,0.6,0.6212,0.38,0.2239,registered,108
29-04-2021,2,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,registered,160
29-04-2021,2,0,4,13,0,5,1,1,0.56,0.5303,0.37,0.2985,registered,234
29-04-2021,2,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284,registered,190
29-04-2021,2,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985,registered,175
29-04-2021,2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,registered,240
29-04-2021,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,registered,433
29-04-2021,2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,registered,384
29-04-2021,2,0,4,19,0,5,1,1,0.46,0.4545,0.55,0.3284,registered,230
29-04-2021,2,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,registered,160
29-04-2021,2,0,4,21,0,5,1,1,0.46,0.4545,0.51,0.194,registered,145
29-04-2021,2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,registered,110
29-04-2021,2,0,4,23,0,5,1,2,0.44,0.4394,0.54,0.0896,registered,88
30-04-2021,2,0,4,0,0,6,0,2,0.44,0.4394,0.54,0.2537,registered,73
30-04-2021,2,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642,registered,59
30-04-2021,2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,registered,53
30-04-2021,2,0,4,3,0,6,0,2,0.42,0.4242,0.54,0.194,registered,13
30-04-2021,2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239,registered,5
30-04-2021,2,0,4,5,0,6,0,1,0.42,0.4242,0.54,0.3881,registered,4
30-04-2021,2,0,4,6,0,6,0,1,0.4,0.4091,0.58,0.2836,registered,11
30-04-2021,2,0,4,7,0,6,0,1,0.4,0.4091,0.54,0.3881,registered,27
30-04-2021,2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,registered,70
30-04-2021,2,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582,registered,121
30-04-2021,2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,registered,185
30-04-2021,2,0,4,11,0,6,0,1,0.5,0.4848,0.42,0.3582,registered,201
30-04-2021,2,0,4,12,0,6,0,1,0.52,0.5,0.42,0.3881,registered,238
30-04-2021,2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,registered,270
30-04-2021,2,0,4,14,0,6,0,1,0.54,0.5152,0.39,0.2239,registered,268
30-04-2021,2,0,4,15,0,6,0,1,0.56,0.5303,0.37,0.1343,registered,282
30-04-2021,2,0,4,16,0,6,0,1,0.58,0.5455,0.37,0.194,registered,273
30-04-2021,2,0,4,17,0,6,0,1,0.56,0.5303,0.43,0.1343,registered,245
30-04-2021,2,0,4,18,0,6,0,1,0.54,0.5152,0.43,0.1343,registered,237
30-04-2021,2,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,registered,237
30-04-2021,2,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343,registered,159
30-04-2021,2,0,4,21,0,6,0,1,0.44,0.4394,0.62,0.1343,registered,119
30-04-2021,2,0,4,22,0,6,0,1,0.44,0.4394,0.67,0.1045,registered,106
30-04-2021,2,0,4,23,0,6,0,1,0.44,0.4394,0.67,0.1045,registered,91
01-05-2021,2,0,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896,registered,77
01-05-2021,2,0,5,1,0,0,0,1,0.42,0.4242,0.69,0.1045,registered,50
01-05-2021,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,registered,43
01-05-2021,2,0,5,3,0,0,0,1,0.4,0.4091,0.82,0.1045,registered,15
01-05-2021,2,0,5,4,0,0,0,1,0.4,0.4091,0.76,0.1045,registered,11
01-05-2021,2,0,5,5,0,0,0,1,0.4,0.4091,0.82,0.0896,registered,10
01-05-2021,2,0,5,6,0,0,0,2,0.4,0.4091,0.82,0.0896,registered,9
01-05-2021,2,0,5,7,0,0,0,2,0.42,0.4242,0.77,0.0896,registered,26
01-05-2021,2,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,registered,43
01-05-2021,2,0,5,9,0,0,0,2,0.46,0.4545,0.72,0.1343,registered,96
01-05-2021,2,0,5,10,0,0,0,2,0.48,0.4697,0.63,0.194,registered,155
01-05-2021,2,0,5,11,0,0,0,1,0.46,0.4545,0.82,0.1045,registered,141
01-05-2021,2,0,5,12,0,0,0,2,0.48,0.4697,0.77,0.1045,registered,172
01-05-2021,2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,registered,209
01-05-2021,2,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045,registered,153
01-05-2021,2,0,5,15,0,0,0,2,0.5,0.4848,0.72,0,registered,153
01-05-2021,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,registered,139
01-05-2021,2,0,5,17,0,0,0,2,0.48,0.4697,0.82,0.2537,registered,136
01-05-2021,2,0,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896,registered,126
01-05-2021,2,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045,registered,131
01-05-2021,2,0,5,20,0,0,0,2,0.46,0.4545,0.82,0,registered,86
01-05-2021,2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0,registered,82
01-05-2021,2,0,5,22,0,0,0,2,0.46,0.4545,0.82,0,registered,68
01-05-2021,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,registered,82
02-05-2021,2,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343,registered,109
02-05-2021,2,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343,registered,73
02-05-2021,2,0,5,2,0,1,1,2,0.44,0.4394,0.77,0.2239,registered,19
02-05-2021,2,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,registered,7
02-05-2021,2,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642,registered,8
02-05-2021,2,0,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343,registered,16
02-05-2021,2,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,registered,59
02-05-2021,2,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284,registered,193
02-05-2021,2,0,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239,registered,350
02-05-2021,2,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836,registered,131
02-05-2021,2,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239,registered,77
02-05-2021,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985,registered,96
02-05-2021,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,registered,147
02-05-2021,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,registered,119
02-05-2021,2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,registered,133
02-05-2021,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194,registered,110
02-05-2021,2,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239,registered,220
02-05-2021,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,registered,472
02-05-2021,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,registered,450
02-05-2021,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,registered,268
02-05-2021,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,registered,174
02-05-2021,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,registered,178
02-05-2021,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0,registered,97
02-05-2021,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,registered,48
03-05-2021,2,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239,registered,16
03-05-2021,2,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537,registered,14
03-05-2021,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,registered,5
03-05-2021,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,registered,2
03-05-2021,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239,registered,1
03-05-2021,2,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343,registered,14
03-05-2021,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,registered,102
03-05-2021,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,registered,248
03-05-2021,2,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,registered,435
03-05-2021,2,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,registered,157
03-05-2021,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,registered,91
03-05-2021,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,registered,120
03-05-2021,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,registered,169
03-05-2021,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,registered,144
03-05-2021,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,registered,122
03-05-2021,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,registered,117
03-05-2021,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,registered,225
03-05-2021,2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,registered,464
03-05-2021,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,registered,485
03-05-2021,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,registered,323
03-05-2021,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,registered,262
03-05-2021,2,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478,registered,183
03-05-2021,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,registered,99
03-05-2021,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,registered,50
04-05-2021,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,registered,22
04-05-2021,2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,registered,6
04-05-2021,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,registered,4
04-05-2021,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,registered,1
04-05-2021,2,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,registered,2
04-05-2021,2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,registered,8
04-05-2021,2,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881,registered,21
04-05-2021,2,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582,registered,46
04-05-2021,2,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881,registered,74
04-05-2021,2,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582,registered,35
04-05-2021,2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,registered,26
04-05-2021,2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,registered,69
04-05-2021,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,registered,105
04-05-2021,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,registered,128
04-05-2021,2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,registered,94
04-05-2021,2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,registered,107
04-05-2021,2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,registered,173
04-05-2021,2,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537,registered,388
04-05-2021,2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,registered,367
04-05-2021,2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,registered,266
04-05-2021,2,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284,registered,174
04-05-2021,2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,registered,133
04-05-2021,2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,registered,80
04-05-2021,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,registered,49
05-05-2021,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,registered,23
05-05-2021,2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,registered,6
05-05-2021,2,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,registered,4
05-05-2021,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,registered,4
05-05-2021,2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,registered,3
05-05-2021,2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537,registered,29
05-05-2021,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,registered,86
05-05-2021,2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,registered,255
05-05-2021,2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,registered,415
05-05-2021,2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,registered,164
05-05-2021,2,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836,registered,98
05-05-2021,2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,registered,105
05-05-2021,2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,registered,169
05-05-2021,2,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821,registered,142
05-05-2021,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,registered,135
05-05-2021,2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,registered,120
05-05-2021,2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,registered,233
05-05-2021,2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,registered,467
05-05-2021,2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,registered,456
05-05-2021,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,registered,305
05-05-2021,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,registered,225
05-05-2021,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,registered,141
05-05-2021,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,registered,135
05-05-2021,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,registered,99
06-05-2021,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,registered,43
06-05-2021,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,registered,24
06-05-2021,2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,registered,15
06-05-2021,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,registered,6
06-05-2021,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,registered,1
06-05-2021,2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,registered,16
06-05-2021,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,registered,74
06-05-2021,2,0,5,7,0,5,1,1,0.4,0.4091,0.82,0,registered,202
06-05-2021,2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,registered,415
06-05-2021,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,registered,161
06-05-2021,2,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284,registered,97
06-05-2021,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,registered,123
06-05-2021,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,registered,198
06-05-2021,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,registered,182
06-05-2021,2,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478,registered,127
06-05-2021,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,registered,171
06-05-2021,2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,registered,262
06-05-2021,2,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,registered,470
06-05-2021,2,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582,registered,385
06-05-2021,2,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582,registered,253
06-05-2021,2,0,5,20,0,5,1,1,0.52,0.5,0.48,0.1045,registered,161
06-05-2021,2,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343,registered,130
06-05-2021,2,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239,registered,105
06-05-2021,2,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343,registered,93
07-05-2021,2,0,5,0,0,6,0,1,0.42,0.4242,0.82,0.1343,registered,76
07-05-2021,2,0,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045,registered,50
07-05-2021,2,0,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896,registered,47
07-05-2021,2,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896,registered,9
07-05-2021,2,0,5,4,0,6,0,1,0.4,0.4091,0.82,0.1045,registered,4
07-05-2021,2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,registered,3
07-05-2021,2,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896,registered,12
07-05-2021,2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0,registered,32
07-05-2021,2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194,registered,96
07-05-2021,2,0,5,9,0,6,0,1,0.54,0.5152,0.49,0.2836,registered,164
07-05-2021,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,registered,208
07-05-2021,2,0,5,11,0,6,0,1,0.56,0.5303,0.43,0,registered,215
07-05-2021,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,registered,244
07-05-2021,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,registered,240
07-05-2021,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,registered,235
07-05-2021,2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,registered,230
07-05-2021,2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,registered,223
07-05-2021,2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,registered,216
07-05-2021,2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,registered,175
07-05-2021,2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194,registered,179
07-05-2021,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,registered,137
07-05-2021,2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,registered,124
07-05-2021,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,registered,94
07-05-2021,2,0,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045,registered,89
08-05-2021,2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045,registered,78
08-05-2021,2,0,5,1,0,0,0,2,0.52,0.5,0.55,0,registered,56
08-05-2021,2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0,registered,42
08-05-2021,2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896,registered,21
08-05-2021,2,0,5,4,0,0,0,1,0.42,0.4242,0.82,0,registered,8
08-05-2021,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0,registered,5
08-05-2021,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0,registered,4
08-05-2021,2,0,5,7,0,0,0,2,0.46,0.4545,0.82,0,registered,15
08-05-2021,2,0,5,8,0,0,0,1,0.52,0.5,0.63,0.1343,registered,58
08-05-2021,2,0,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239,registered,112
08-05-2021,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343,registered,153
08-05-2021,2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896,registered,198
08-05-2021,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,registered,243
08-05-2021,2,0,5,13,0,0,0,1,0.6,0.6212,0.49,0.1343,registered,224
08-05-2021,2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0,registered,240
08-05-2021,2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0,registered,230
08-05-2021,2,0,5,16,0,0,0,1,0.6,0.6212,0.46,0.1045,registered,263
08-05-2021,2,0,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836,registered,245
08-05-2021,2,0,5,18,0,0,0,1,0.58,0.5455,0.49,0,registered,205
08-05-2021,2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0,registered,178
08-05-2021,2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343,registered,132
08-05-2021,2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896,registered,95
08-05-2021,2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896,registered,86
08-05-2021,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,registered,41
09-05-2021,2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,registered,22
09-05-2021,2,0,5,1,0,1,1,1,0.44,0.4394,0.88,0,registered,8
09-05-2021,2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0,registered,2
09-05-2021,2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,registered,7
09-05-2021,2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642,registered,4
09-05-2021,2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642,registered,23
09-05-2021,2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537,registered,87
09-05-2021,2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,registered,221
09-05-2021,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,registered,351
09-05-2021,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,registered,142
09-05-2021,2,0,5,10,0,1,1,1,0.56,0.5303,0.52,0.194,registered,95
09-05-2021,2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239,registered,99
09-05-2021,2,0,5,12,0,1,1,1,0.6,0.6212,0.43,0.194,registered,160
